("极度危机","later","108分钟","中国大陆",12469,"导演: 欧阳黔森 赵浚凯: 演员 李修蒙 饰：贺湘云 张宛庭 饰：杜鹃 鲍鲲 饰：张老七","https://p0.meituan.net/movie/7e8eb17a59c1dd9e8007d01ee5e0ebe6810225.jpg","https://maoyan.com/films/1209180","2019-08-09大陆上映","中国工农红军二、六军团在长征途中建立“黔大毕”革命根据地，红","中国工农红军二、六军团在长征途中建立“黔大毕”革命根据地，红17师奉命在将军山阻挡敌人，掩护军团进行战略转移。军团保卫局科长贺湘云（李修蒙 饰）护送总部机要科陈科长（王挺 饰）和电台来到前线，恢复了17师与总部的联系。在敌人猛烈的炮火中陈科长重伤昏迷，与总部联络的呼号只有他知道。抢救陈科长获得总部联络的呼号成为解开危局的关键！全力抢救并保护陈科长成为以贺湘云和特务连连长张老七（鲍鲲 饰）为首的红军小分队的首要任务。中途屡次遭受到敌人的攻击，红军战士英勇战斗，最终，在穷凶极恶的敌人包围下，绝望的红军战士毅然决然地把枪口对准了昏迷中的陈科长…"),
("囧妈","later","90分钟","中国大陆",28810,"导演: 徐峥 演员: 徐峥 贾冰 导演 （1） 徐峥 演员 （2）","https://p1.meituan.net/movie/6573aca4bed234dc22d44a0f2d419ac9477072.jpg","https://maoyan.com/films/1250696","2020-01-25大陆上映","讲述了小老板伊万缠身于商业纠纷，却意外同母亲坐上了开往俄罗斯","讲述了小老板伊万缠身于商业纠纷，却意外同母亲坐上了开往俄罗斯的火车。在旅途中，他和母亲发生激烈冲突，同时还要和竞争对手斗智斗勇。为了最终抵达莫斯科，他不得不和母亲共同克服难关，并面对家庭生活中一直所逃避的问题。"),
("超级的我","later","100分钟","中国大陆",91449,"导演: 张翀 演员: 王大陆 饰：桑榆 宋佳 饰：花儿 曹炳琨 饰：三哥 吴刚","https://p0.meituan.net/movie/b8a52b88b299e69c55c6c311bc3355561909815.jpg","https://maoyan.com/films/672203","2019大陆上映","18线小编剧桑榆（王大陆 饰）原本生活困顿经济拮据，但一夜之","18线小编剧桑榆（王大陆 饰）原本生活困顿经济拮据，但一夜之间发现拥有超能力的他，依靠从梦境中变现的宝物和金钱，人生发生了天翻地覆的变化，甚至豪掷千金终于追到暗恋多年的女神花儿（宋佳 饰）。然而在梦境中快意掠取的桑榆却逐渐发现，这场躺赢的美梦并没有那么简单。"),
("解放了","later","100分钟","中国大陆",49350,"导演: 李少红 常晓阳: 演员 周一围 饰：蔡兴福 钟汉良 饰：姚哲 钟楚曦 饰：梅艳","https://p0.meituan.net/movie/e5f4eea552a8f82cd37c77da879152a24383900.png","https://maoyan.com/films/1261203","2019-10大陆上映","1949年1月，中国人民解放军将国民党50万军队围困于平津地","1949年1月，中国人民解放军将国民党50万军队围困于平津地区，总攻在即。是否能和平解放北平，取决于天津一战。为了总攻的发动扫平道路，解放军炮兵连长蔡兴福、侦察兵马宝树、廖枫，炮团实习参谋葛贵忱四人小组临危受命，乔装潜入天津城。此时，负责转移北平守军眷属的国军军需官姚哲在宪兵营长钱卓群的暗算下成为通缉犯，带女儿出逃时恰好与进城的蔡兴福一行人相遇，蔡兴福挟持姚哲欲完成任务。随着目标任务的逐步明晰，姚哲被暗算背后的秘密、钱卓群企图破坏北平和谈的阴谋、蔡兴福失踪儿子的下落都渐渐浮现出来……"),
("A测试之爱情大冒险","later","109分钟","中国大陆",61213,"导演: 马俪文 演员: 薛之谦 饰：王小聪 于小彤 饰：高飞 海陆 饰：蓝小兰 南笙","https://p1.meituan.net/movie/114220b4ea2740934ce17c376d082549106816.jpg","https://maoyan.com/films/342178","2019大陆上映","神秘组织推出了一场关于“真爱”的冒险旅行，精挑细选出六对年轻","神秘组织推出了一场关于“真爱”的冒险旅行，精挑细选出六对年轻情侣，参加此次最高级别“A“测试的活动。小乔（于小彤 饰）和小范（海陆 饰）是一对正处于暧昧期的姐弟恋情侣，女生比男生大十岁，他们将作为领队带大家一起完成此次测试。成功人士王小聪（薛之谦 饰）则因为青梅竹马恋人万倩（南笙 饰）的百般纠缠决定参加，却在测试中发现事情朝着不可控的方向发展……"),
("吹哨人","later","100分钟","中国大陆",76306,"导演: 薛晓路 演员: 雷佳音 饰：马珂 汤唯 饰：周雯 齐溪 导演 （1）","https://p0.meituan.net/movie/999f08d96a2ba8a7d45c1db85487eae2554904.jpg","https://maoyan.com/films/1227006","2019-09-12大陆上映","吹哨人指所在企业或组织存在重大问题、严重威胁公众利益时，不惜","吹哨人指所在企业或组织存在重大问题、严重威胁公众利益时，不惜面临巨大危险勇敢揭露的人。一场意外的空难，一次“普通”的跨国交易，一个竞争对手的离奇死亡，让在澳洲工作的华人员工马珂（雷佳音 饰）渐渐察觉到其中蹊跷。此时，神秘女人中方代表周雯（汤唯 饰）带来更多线索，一桩事关几百万人性命的巨大阴谋开始浮出水面……"),
("逗爱熊仁镇","later","90分钟","中国大陆",81954,"导演: 查慕春 演员: 朱亚文 饰：何必 张榕容 饰：蒙小鲜 王亮 饰：胡灿烂 晓凡","https://p1.meituan.net/movie/36e325331658a4e17c4f3f2a2331802f384917.jpg","https://maoyan.com/films/1206717","2019-09-06大陆上映","电影讲述了同在一间银行ATM部门中工作的何必（朱亚文 饰）与","电影讲述了同在一间银行ATM部门中工作的何必（朱亚文 饰）与蒙小鲜（张榕容 饰），由于公司禁止办公室恋情，正秘密的谈着地下恋爱。与此同时300公里以外的熊仁镇一个ATM机出现故障，取一倍的钱吐两倍的现金，造成银行财产损失。于是蒙小鲜和何必约定，谁先找到被多取得钱谁就可以留在银行，另一个必须辞职。于是一场争钱斗爱的游戏在小镇迅速展开。"),
("阴阳师","later","105分钟","中国大陆",43830,"导演: 李蔚然 演员: 陈坤 周迅 屈楚萧 沈月 导演 （1） 李蔚然","https://p0.meituan.net/movie/ad58ed1d1dfdf20c0c95e60471be50e8294506.jpg","https://maoyan.com/films/1199007","2019大陆上映","12月15日，工夫影业、华谊兄弟电影和网易影业正式宣布，将联","12月15日，工夫影业、华谊兄弟电影和网易影业正式宣布，将联手改编《阴阳师》这款现象级移动游戏，打造同名电影和剧集，将瑰丽奇异的东方奇幻世界搬上大银幕。据悉，此次工夫影业、华谊兄弟电影和网易影业宣布联手打造《阴阳师》电影和剧集，并未公布完整的拍摄时间计划，但有关《阴阳师》的剧本创作已经着手开始，之后在合适的阶段将曝光该项目的具体信息。"),
("昨日奇迹","later","116分钟","英国",98150,"导演: 丹尼·博伊尔 演员: 希米什·帕特尔 饰：杰克 Jack Malik 莉莉·詹姆斯 饰：艾莉 Ellie Appleton 艾德·希兰 饰：艾德·希兰 Ed Sheeran 凯特·麦克金农","https://p0.meituan.net/movie/f1221a3fdd83c1579f966138a2c469314300076.jpg","https://maoyan.com/films/1217980","2019-08-16大陆上映","杰克（希米什·帕特尔 饰）是英国一个海滨小镇上苦苦挣扎的创作","杰克（希米什·帕特尔 饰）是英国一个海滨小镇上苦苦挣扎的创作型歌手，好友艾莉（莉莉·詹姆斯 饰）的一直支持。在一次神秘的全球大停电中，杰克醒来后发现披头士乐队根本从未存在过。他无意间开始唱起“披头士”的经典名曲，没想到竟让他一夜间爆红成为众人瞩目的焦点。"),
("日不落酒店","later","100分钟","中国大陆",69708,"导演: 冯一平 刘峻萌: 演员 黄才伦 饰：石月 张慧雯 饰：橘子 高叶 饰：西西","https://p1.meituan.net/movie/3c134749f4ce57fb1057a4d9f1e9f2d91798983.jpg","https://maoyan.com/films/1218437","2019大陆上映","故事发生在一家复古英式酒店，经理石月（黄才伦 饰），从工作到","故事发生在一家复古英式酒店，经理石月（黄才伦 饰），从工作到生活，过得像数学公式，无瑕疵且没毛病，年复一年如出一撤。无聊日子终于被一个意外假期所颠覆，妻子（张慧雯 饰）怀孕、乌龙旅途、神秘房客……匪夷所思的离奇事件不断上演，无趣严谨的生活被打破，通关打怪般的解决危机，新生活会不会就在眼前……"),
("刺杀小说家","later","100分钟","中国大陆",34131,"导演: 路阳 演员: 雷佳音 饰：关宁 杨幂 饰：屠灵 董子健 于和伟 导演","https://p0.meituan.net/movie/0126ad5d628b7c55eb60a926ebc59d7b2823483.jpg","https://maoyan.com/films/1048268","2019-12大陆上映","关宁（雷佳音 饰）为了寻找失踪女儿的下落，接受了屠灵（杨幂 ","关宁（雷佳音 饰）为了寻找失踪女儿的下落，接受了屠灵（杨幂 饰）委派的任务——刺杀小说家（董子健 饰）。未曾想到的是，小说家笔下的世界，正在影响着现实世界中众人的命运。奇幻与现实的故事交错展开，又紧紧连在一起……"),
("海底梦想城","later","89分钟","中国大陆",24126,"导演: 骆寅倩 David B Miller: 导演 （2） 骆寅倩 David B Miller 编剧 （2） 刘骏","https://p0.meituan.net/movie/0f6f147ad23843688c5d6ec4740e66595010214.jpg","https://maoyan.com/films/343528","2019-10-01大陆上映","在神秘的海洋深处有一座海洋族群向往的海底都市，这里有取之不尽","在神秘的海洋深处有一座海洋族群向往的海底都市，这里有取之不尽的能源，有和谐相处的社会秩序和现代化的城市设施，被海洋族群们称之为梦想之城。海豚小月不顾家人的反对和通过自己的努力终于成为梦想城的一名警探，为了证明自己，海豚小月在和搭档“倒霉星”在执行任务的时候发现城市繁华璀璨的背后隐藏着一个巨大的阴谋..."),
("雪人奇缘","later","100分钟","美国 中国大陆",98388,"导演: 吉尔·卡尔顿 托德·维尔德曼: 演员 汪可盈 饰：小艺（英文配音） 张子枫 饰：小艺（国语配音） 丹增·诺盖·特雷纳 饰：阿俊（英文配音）","https://p0.meituan.net/movie/4fb38ccc1908c14e63535e9b8184877b892082.jpg","https://maoyan.com/films/1225993","2019-10-01大陆上映","三位都市少年与一个拥有魔力的喜马拉雅小雪人神奇相遇、结伴同行","三位都市少年与一个拥有魔力的喜马拉雅小雪人神奇相遇、结伴同行，经历考验最终护送小雪人与家人团聚的故事，期间少年们的内心深深体味了勇敢和家的意义。 特别值得一提的是，多个中国著名景点都会以独一无二的动画语言呈现给全球观众。"),
("丛林历险记","later","93分钟","中国大陆",61590,"导演: 张若以 演员: 欧阳奋强 饰：赵总 Alexander Christian Stetz 饰：齐小志 钟熠璠 饰：丹妮 谷文泽","https://p1.meituan.net/moviemachine/28bd6787a154a25b69025dc0db01eef22790654.jpg","https://maoyan.com/films/344653","2019-08-08大陆上映","某电视台录制一档探险真人秀节目，其中一组队员陷入了被绑匪劫持","某电视台录制一档探险真人秀节目，其中一组队员陷入了被绑匪劫持的险境中，少年们与“坏人”斗智斗勇，合力逃出绑匪的控制，却又遇到偷猎者的追捕。孩子们的探险，一步步变成历险。绑匪的身份和劫持的意图，狩猎者的老板……他们之间究竟有着怎样的纠葛，背后还有怎样的真象，孩子们又能否安全归来？！"),
("我在时间尽头等你","later","100分钟","中国大陆",73623,"导演: 姚婷婷 演员: 李鸿其 李一桐 张超 导演 （1） 姚婷婷 演员","https://p0.meituan.net/movie/199eaf910e8b0d02faaf1718cb549d9c5411554.jpg","https://maoyan.com/films/489894","2019-12大陆上映","年轻的舞蹈演员邱倩，在救助年迈的剧场管理员林格的时候，发现了","年轻的舞蹈演员邱倩，在救助年迈的剧场管理员林格的时候，发现了他的日记，这位白发苍苍 的老人如同邱倩的发小、同窗和知己，在日记中记录着邱倩生活的点滴，深藏在时间尽头的爱被一页页翻 开………"),
("美食大冒险之英雄烩","later","98分钟","中国大陆",35323,"导演: 孙海鹏 演员: 杨光普照 饰：包强（配音） 孟宇 饰：武藏（配音） 张喆 饰：巧巧（配音） 郭政建","https://p0.meituan.net/movie/a6b1d0ea2c84edf4dc3152705502f9e58993647.jpg","https://maoyan.com/films/334625","2019-09-13大陆重映","这是一个美食构成的世界。 传说女娲以神通铸成五味石，赋予食物","这是一个美食构成的世界。 传说女娲以神通铸成五味石，赋予食物味道和灵魂。 在这里山川、湖泊都由美食组成：芝士崖、面包山、洋葱石林、鸡汤湖……形形色色的食物生活在这个世界，有着自己的故事和江湖。 武艺平平的包子包强（杨光普照 配音），为了实现自己的英雄梦想，加入了面仙国的舰队出海抗击海盗，却遭到了咸鱼海盗伏击。一番混战后，包强和海盗雇佣的赏金浪人寿司武藏（孟宇 配音）流落荒岛，为了找到各自的伙伴，水火不融的两人开启了一段啼笑皆非的冒险。"),
("花椒之味","later","118分钟","中国香港 中国大陆",50401,"导演: 麦曦茵 演员: 郑秀文 饰：夏如树 赖雅妍 饰：夏如枝 李晓峰 饰：夏如果 钟镇涛","https://p0.meituan.net/movie/7204f7a26f2befb206c063891baa89e62512708.jpg","https://maoyan.com/films/1216447","2019-09-12大陆上映","夏如树（郑秀文 饰）有一天突然得知父亲（钟镇涛 饰）死讯，并","夏如树（郑秀文 饰）有一天突然得知父亲（钟镇涛 饰）死讯，并由此发现原来自己在台北、重庆两地各有一个同父异母的妹妹如枝（赖雅妍 饰）及如果（李晓峰 饰）。来自三个不同地域、性格迥异的三姐妹，在父亲的葬礼上首次碰面，明明陌生却有着血缘的牵绊，同样面对着父母离异的创口与生活的惶惑；如树毅然决定继续经营父亲留下的火锅店，获得重新认识父亲的契机。三姐妹因上一代人的爱恨纠缠，在破碎家庭关系中成长，也因此相遇相知，互相依存，重拾修复关系的勇气，成长创口得以疗愈。"),
("我的12个情人劫","later","90分钟","中国大陆",72317,"导演: 廖子豪 演员: 高晓攀 吉丽 曾江 童苡萱 导演 （1） 廖子豪","https://p0.meituan.net/movie/1211a74c768d8840ca04368396d5c7051130779.jpg","https://maoyan.com/films/1262218","2019-11-08大陆上映","《我的12个情人劫》中国首部集情人劫与星座为主题的超强喜剧时","《我的12个情人劫》中国首部集情人劫与星座为主题的超强喜剧时尚爱情电影。这部电影由著名导演廖子豪、王量联合执导，携手麻花团队联合制作。心动映画、融商聚众、大唐辉煌、云南电影集团等联合出品，力邀国内明星高晓攀，吉丽，王婷，王李丹妮，童苡萱，曾江，张大礼，马腾飞，贾金金，张琛，张北北（歌手）等参演。电影《我的12个情人劫》讲述了“直男癌”杨帆在情人节当天与妻子刘畅爆发了婚姻危机，阴差阳错的进入了“中心世界”和妻子互换了身份，为了保护自己在现实中的职业成果，和狐朋狗友密谋展开了“刘畅保卫战”，产生了一系列啼笑皆非的趣事。最终理解了妻子的真实想法，挽救了爱情。"),
("为家而战","later","108分钟","英国 美国",94492,"导演: 斯戴芬·莫昌特 演员: 弗洛伦斯·皮尤 饰：Raya Knight 道恩·强森 饰：Dwayne 'The Rock' Johnson 杰克·劳登 饰：Zak Knight 琳娜·海蒂","https://p0.meituan.net/movie/8b7bc204e9755a26d657bd2ec88b2fad1176182.png","https://maoyan.com/films/1201272","2019大陆上映","巨石强森的新片《为家而战》改编自英国最年轻的女摔角冠军佩吉的","巨石强森的新片《为家而战》改编自英国最年轻的女摔角冠军佩吉的真实故事。佩吉（佛罗伦斯·珀 饰）出生于摔角世家，尽管沉迷摔角的一家人被许多人认为是“怪胎家庭”，但与哥哥（杰克·劳登 饰）一起加入WWE（世界摔角娱乐）成为最顶级的摔角手一直是佩吉的梦想。哥哥的意外落选，独自被选中进入WWE训练营的佩吉，在同是WWE摔角手的巨石强森的帮助下，发起了为家人“正名”的冠军争夺。值得注意的是，同样来自摔角世家的巨石强森在片中可谓真正的本色演出。"),
("福星高照朱小八","later","84分钟","中国大陆",35390,"导演: 潘斌 杨加助: 演员 王晓彤 饰：玉儿 徐翔 饰：白眼狼 拜跃 饰：福镇长","https://p1.meituan.net/movie/db373e7fdd786528e65c8b7818b699001356580.png","https://maoyan.com/films/1285928","2019-09-13大陆上映","天蓬元帅朱小八厌倦天天吃仙丹，向往人间美食，因贪吃搞砸了王母","天蓬元帅朱小八厌倦天天吃仙丹，向往人间美食，因贪吃搞砸了王母娘娘的蟠桃宴，和天狗降落人间福星镇，由此开启一段欢乐冒险旅程。"),
("冷血追击","later","114分钟","法国 美国",85078,"导演: 汉斯·皮特·莫郎 演员: 连姆·尼森 饰：内尔森 Nels Coxman 约翰·道曼 饰：基普 John 'Gip' Gipsky 埃米·罗森 饰：金姆 Kim Dash 汤姆·杰克逊","https://p0.meituan.net/movie/577e0c3d05b80e1fd1b90e061a240dc3277193.jpg","https://maoyan.com/films/1176486","2019-09-06大陆上映","内尔森（连姆·尼森 饰）是基欧滑雪场的扫雪车司机，身为荣誉市","内尔森（连姆·尼森 饰）是基欧滑雪场的扫雪车司机，身为荣誉市民的他终日勤恳工作，以保证这座宁静小镇交通的顺畅。有天突然传来儿子身亡的消息。为了追查出杀害儿子的真凶，怒火中烧的内尔森不惜以身犯险，卷入重重杀人案，踏上了歼灭贩毒团伙的道路。复仇路上，狂妄冷血的毒枭“海盗哥”、残暴的印第安帮派首脑“白牛”等浮出水面，错综复杂的凶狠敌军、险象环生的黑帮对峙、以及枪林弹雨下的生死大战，一场冤冤相报的血雨腥风席卷了这座雪白安宁的小镇……"),
("俑之城","later","100分钟","中国大陆",21171,"导演: 丁亮 林永长: 演员 谭笑 周子瑜 导演 （2） 丁亮 林永长","https://p0.meituan.net/moviemachine/56714bf223954991175f333864454127651389.jpg","https://maoyan.com/films/1250950","2019-8大陆上映","地下世界，千奇百怪，不仅生活着兵马俑，还有各种各样的青铜文物","地下世界，千奇百怪，不仅生活着兵马俑，还有各种各样的青铜文物复活的青铜兽和一种叫做“地犼”的地底原生生物。地犼与俑的战斗旷日持久，男主角蒙远是地下秦陵中一打杂的杂役俑，他和神秘少女史玉合作抓捕地犼、经历险境，不料却发现地犼与兵俑战斗不息的谜团，却因此遭遇更大危机......"),
("宠爱","later","100分钟","中国大陆",14035,"导演: 杨子 导演: （1） 杨子 编剧 （2） 冉甲男 杨子 监制","https://p1.meituan.net/moviemachine/8e1eae58cf1076c81cddc7265510860e3975219.jpg","https://maoyan.com/films/1279731","2019-12大陆上映","与孤单相伴的人们，生活因宠物改变，继而发生的一系列欢乐甜蜜的","与孤单相伴的人们，生活因宠物改变，继而发生的一系列欢乐甜蜜的暖心故事。"),
("郊区的鸟","later","113分钟","中国大陆",51486,"导演: 仇晟 演员: 黄璐 饰：燕子 李淳 饰：夏昊 邓竞 饰：蚂蚁 龚子涵","https://p1.meituan.net/movie/f61f7c3beac34dc21081f1d9429b32549328913.jpg","https://maoyan.com/films/1199934","2019-08-30大陆上映","郊区某处突发地面沉降，一队工程师前往调查原因。队员夏昊每天背","郊区某处突发地面沉降，一队工程师前往调查原因。队员夏昊每天背着沉重的测量设备，在已经撤空的郊区里游荡。一日，他进入一间无人的小学，读到一本日记，里面记载了少年隐秘的成长和一个团队的破裂。随着调查的进行，夏昊发现，日记预言了一切。"),
("拉普拉斯的魔女","later","115分钟","日本",97507,"导演: 三池崇史 演员: 樱井翔 饰：青江教授 广濑铃 饰：圆华 福士苍汰 饰：谦人 丰川悦司","https://p1.meituan.net/movie/97f6dbe20d4e12b82e9591f9228bcc37621839.jpg","https://maoyan.com/films/1203686","2019大陆上映","改编自东野圭吾执笔第30周年创作的第80部同名小说。故事起源","改编自东野圭吾执笔第30周年创作的第80部同名小说。故事起源于一起凶杀案，在两处不同的温泉都发现了不明尸体。化学专家青江教授(樱井翔饰)确认为意外死亡。但警官中冈怀疑是其中一位死者的年轻妻子为了骗取保险金而策划的杀人事件。就在此时，青江遇到了一位年轻女子-圆华(广濑铃饰)以及他的青梅竹马谦人(福士苍汰饰)，随之而来的还有接二连三发生的不明超自然现象。这一切到底是意外？是自杀？还是是谋杀？随之而来的谜团又将如何解开？"),
("封门笔仙","later","96分钟","中国大陆",24244,"导演: 昆丁 演员: 杜学成 饰：方彬 江兰萱 饰：王菲菲 赵闪闪 饰：李晓霞 郑晓勇","https://p1.meituan.net/movie/01f9953ad81492378746e8a762be3196233628.jpg","https://maoyan.com/films/1217966","2019-08-30大陆上映","方彬（杜学成 饰）的未婚妻在探险封门村直播时失踪，他带着哥们","方彬（杜学成 饰）的未婚妻在探险封门村直播时失踪，他带着哥们田四眼（陈康 饰）赶去营救，不料却掉进封门鬼村的重重迷雾中。夜幕降临，鬼影幢幢，这群人将经历最为恐怖的夜晚……"),
("忠爱无言2","later","106分钟","中国大陆",10217,"导演: 谈宜之 演员: 七福 张浩庭 饰：齐小福 金巧巧 饰：李谨 王斑 饰：齐大海","https://p1.meituan.net/movie/3ac5a0f8be92e9a212ff85172f1146814188075.jpg","https://maoyan.com/films/1233316","2019-11大陆上映","一个七岁自闭症男孩意外邂逅一条流浪犬，由此发生一系列有笑有泪","一个七岁自闭症男孩意外邂逅一条流浪犬，由此发生一系列有笑有泪的奇缘故事！"),
("追·踪","later","114分钟","中国大陆",85372,"导演: 李霄峰 演员: 罗晋 饰：王栋 辛鹏 饰：徐峰 黄觉 饰：杜国金 聂远","https://p1.meituan.net/movie/c21d63a2bb7d4d2b0b485671285e7419345557.jpg","https://maoyan.com/films/346302","2019-11大陆上映","十年前，王栋和徐峰意外相识，为了各自的仇恨联手犯下罪行，得手","十年前，王栋和徐峰意外相识，为了各自的仇恨联手犯下罪行，得手后各自离开。 十年中，两人毫无联系，各自安生，王栋成为首屈一指的外科主任；徐峰却每日被罪恶感困扰，靠酒精寻得救赎，沾染一身疾病。 十年后，两人再度相遇，在新的角逐中，展开与其相关十三人的电影图卷，属于九十年代末的心灵秘密慢慢释放出来......"),
("忠犬流浪记","later","90分钟","中国大陆 泰国",19461,"导演: 桑凯·维杜郎 演员: 叮当 饰：叮当 应昊茗 饰：杨奇 王硕 饰：淑慧 傅风男","https://p0.meituan.net/movie/76e0cbb8e1c70ae6bf600ca8b06c1e799126903.jpg","https://maoyan.com/films/1213079","2019-09-06大陆上映","根据搜救犬“叮当”真实背景原型改编，讲述了消防战士杨奇在一次","根据搜救犬“叮当”真实背景原型改编，讲述了消防战士杨奇在一次地震救援中因伤提前退役，被迫与自己训养多年的搜救犬“叮当”忍痛离别。多年以后，搜救犬“叮当”却偷跑出疗养基地，沦落为流浪犬的它用尽了自己一生寻找最初训导员杨奇的感人故事。"),
("秘密访客","later","100分钟","中国大陆",17911,"导演: 陈正道 演员: 郭富城 饰：爸爸 段奕宏 饰：访客 张子枫 饰：姐姐 许玮甯","https://p0.meituan.net/movie/b63afd61358917b49ad432b5007f96178128280.jpg","https://maoyan.com/films/1241385","2019大陆上映","一个甜蜜四口之家的地下室里，住进了一位秘密访客，原本和谐完美","一个甜蜜四口之家的地下室里，住进了一位秘密访客，原本和谐完美的家庭不再平静，一件又一件的怪事随之而来……"),
("寻找兰小草","later","90分钟","中国大陆",63242,"导演: 邱晓军 演员: 王韦智 饰：王珏 文熙 李佳蔚 导演 （1） 邱晓军","https://p0.meituan.net/movie/c0206ada51debf2d8ddc31179a58547e6150078.jpg","https://maoyan.com/films/1282915","2019-08-09大陆上映","王珏（王韦智 饰）化名“兰小草”，给急需帮助的孤儿寡母捐款，","王珏（王韦智 饰）化名“兰小草”，给急需帮助的孤儿寡母捐款，每年2万，已经坚持了15年，并承诺捐33年。慈善机构收到了捐款，想要寻找到这位好人，几位年轻的媒体记者和受惠于“兰小草”的年轻企业家也为“兰小草”事迹感动，决定寻找出真正的“兰小草”。在寻找的过程中发生了很多感人的故事，但“兰小草”王珏都没有现身。直到王珏被检查出肝癌，去世之后，他的身份最终得以确认。"),
("源·彩虹","later","91分钟","中国大陆 英国 新西兰",17480,"导演: 诺曼·斯通 演员: 吴磊 饰：小成 Xiao Cheng 陈乔恩 饰：莲 Lian 钟丽缇 饰：梅 Mei 薇洛·西尔德斯","https://p0.meituan.net/movie/5c59da7d7c06aea763fe5d59bdabf173146948.jpg","https://maoyan.com/films/342867","2019-12大陆重映","在巨大的利益驱使下，CAC组织不顾破坏地球能量平衡的危险在源","在巨大的利益驱使下，CAC组织不顾破坏地球能量平衡的危险在源彩虹中捕获能量，意外使两个身在奥克兰的孩子随彩虹能量波来到中国，邂逅小程，三个孩子携手成功逃脱CAC的追捕，历经艰险阻止了能量失衡所带来的巨大灾难。"),
("动物特工局","later","90分钟","中国大陆 法国",51959,"导演: 张志一 纪约姆·伊弗奈: 演员 姜广涛 马正阳 韩啸 导演 （2） 张志一","https://p1.meituan.net/movie/1a729cccad4bb1efe1b42ff3940dc79e237406.jpg","https://maoyan.com/films/1220983","2019大陆上映","谁说猫鼠不能做朋友？谁说损友不能一起拯救世界？在一个多种动物","谁说猫鼠不能做朋友？谁说损友不能一起拯救世界？在一个多种动物组成的现代化世界里，动物特工局精英张大威（猫）在因缘际会下结识废柴技术宅阿丘（鼠），当傲娇成性、嘴硬心软的张大威遇见幽默呆萌、重情重义的阿丘，会发生什么欢乐逗趣的故事？这对被卷入一场惊天阴谋的猫鼠搭档，在破案的途中联合其他伙伴各显神通，斗智斗勇。随着一个名叫“寒冰魔鬼”的幕后黑手的出现，令人不寒而栗的真相渐渐浮出水面……"),
("我们的四十年","later","94分钟","中国大陆",54060,"导演: 李易祥 鲍振江: 演员 李易祥 鲍振江 金宏 导演 （4） 李易祥","https://p0.meituan.net/moviemachine/e31d6a652e03040422bc6d99a07f26c61045005.jpg","https://maoyan.com/films/1285785","2019-08-16大陆上映","1978年，鲍振江在开封市戏曲学校学戏毕业，学校的毕业汇演剧","1978年，鲍振江在开封市戏曲学校学戏毕业，学校的毕业汇演剧目是《包龙图》，就在毕业汇演之前，他最好的朋友金宏腿脚受伤不能上场演出了。40年后，鲍振江、李易祥一起踏上去往美国之路，和当年戏校同学一起在美国时代广场唱起了当年的《包龙图》。陈山靠开一家祖传的牛肉汤店为生。店铺不大，只有两位伙计，位置又在小巷深处。大部分顾客主要都是周围的老街坊。牛肉汤口味纯正，深受顾客喜欢。陈山和自己的儿子陈青峰有着很深的隔阂，在儿子回家祭奠母亲三周年的时候，父子之间矛盾终于爆发了。因为台风“山竹”过境，去往广州的高铁被取消。30岁还单身的规划设计师张明，被困在出差城市郑州，邂逅了一段意料之外的爱情。"),
("拓星者","later","100分钟","中国大陆",43376,"导演: 张小北 演员: 宋洋 齐溪 屈菁菁 王烈 导演 （1） 张小北","https://p0.meituan.net/movie/4b1878839381bc2d12e8cbce1f56eae1117093.jpg","https://maoyan.com/films/346306","2019大陆上映","讲述在遥远的未来，一群人如何在外星荒漠中挣扎求生的故事。因为","讲述在遥远的未来，一群人如何在外星荒漠中挣扎求生的故事。因为机器故障，“拓星者”号太空飞船上的一部分人掉落在生存环境恶劣的异星球荒漠，他们需要想尽一切办法回到飞船上，拯救自己及飞船上的幸存者。然而这场意外似乎暗藏着一个巨大的秘密，极限生存的环境下，人心浮动，争斗四起，想回到飞船并不容易。"),
("冰峰暴","later","100分钟","中国大陆",50460,"导演: 余非 演员: 张静初 饰：小袋子 役所广司 饰：姜月晟 林柏宏 饰：韩敏胜 维克多·霍克","https://p0.meituan.net/movie/7ceea39c676b9fb1a28b111cc6a8c791868308.jpg","https://maoyan.com/films/1216179","2019-09-12大陆上映","喜马拉雅周边国家为了地区和平召开地区会议，议定《喜马拉雅公约","喜马拉雅周边国家为了地区和平召开地区会议，议定《喜马拉雅公约》。会议召开前一架载有机密文件的飞机坠毁在珠峰南部，该文件可能危及喜马拉雅地区得之不易的和平局面。两名自称是印度军方紧急派出的特工，找到喜马拉雅救援队“翼小队”，请求协助登上珠峰秘密取回文件。尽管翼小队对此事心存疑虑，因陷入财务困难，犹豫再三，还是接受了珠峰领路的任务。但每个人并不知道在严酷的雪山之巅等待他们的将是什么……"),
("东方神娃之神魔对决","later","82分钟","中国大陆",54583,"导演: 殷晓东 导演: （1） 殷晓东","https://p0.meituan.net/movie/2947d9702476560a556ae718743b36bc7138734.jpg","https://maoyan.com/films/1229298","2019大陆上映","宁静的森林上空，一道强大的能量从天而降，射向森林，森林炸开，","宁静的森林上空，一道强大的能量从天而降，射向森林，森林炸开，顿时妖兽崛起，巨大的神魔出现，危及天下，企图毁灭日月。神娃与女神将面临坚难而危险的神魔之战，天下能否恢复和平，神娃将肩负着重大使命。"),
